id_calle,id_colonia,descripcion_calle,id_delegacion
17961,1437,calle norte 70,12
17962,1437,calle golondrinas,12
17964,1437,calle victoria oriente,12
17965,1437,estado de mexico,12
17966,1440,calle amapolas,12
17967,1440,15va cerrada de san miguel,12
17968,1440,1ra cerrada de amapolas,12
17969,1440,1ra cerrada de ignacio comonfort,12
17970,1440,1ra cerrada de las palmas,12
17971,1440,1ra cerrada de san angel,12
17972,1440,1ra cerrada de san miguel,12
17973,1440,1ra cerrada de san pedro,12
17974,1440,2da cerrada de amapolas,12
17975,1440,2da cerrada de las palmas,12
17976,1440,2da cerrada de san miguel,12
17977,1440,2da cerrada de san pedro,12
17978,1440,calle abelardo rodriguez,12
17979,1440,calle aquiles serdan,12
17980,1440,cerrada aquiles serdan,12
17981,1440,calle atlacomulco,12
17982,1440,cerrada atlixco,12
17983,1440,calle azucenas,12
17984,1440,calle belisario dominguez,12
17985,1440,calle benito juarez,12
17986,1440,calle blanca estela pavon,12
17987,1440,calle brisas,12
17988,1440,camino a canteras,12
17989,1440,cerrada capulin,12
17990,1440,calle carmen serdan,12
17991,1440,calle cerro del mercado,12
17992,1440,cerrada cerro del mercado,12
17993,1440,calle claveles,12
17994,1440,calle constitucion,12
17995,1440,calle chabacano,12
17996,1440,cerrada del maguey,12
17997,1440,cerrada del nopal,12
17998,1440,calle del rosal,12
17999,1440,cerrada del rosario,12
18000,1440,calle division del norte,12
18001,1440,calle el mirador,12
18002,1440,calle el sauce,12
18003,1440,calle emiliano zapata,12
18004,1440,calle eucalipto,12
18005,1440,calle francisco i madero,12
18006,1440,calle guadalupe posadas,12
18008,1440,cerrada ignacio zaragoza,12
18009,1440,calle independencia,12
18010,1440,calle jazmin,12
18011,1440,calle josefa ortiz de dominguez,12
18012,1440,cerrada josefa ortiz de dominguez,12
18013,1440,calle kilimanjaro,12
18014,1440,calle la cañada,12
18015,1440,calle ladera de las palmas,12
18016,1440,calle las palmas,12
18017,1440,calle margaritas,12
18018,1440,cerrada miguel hidalgo,12
18019,1440,cerrada naranjos,12
18020,1440,cerrada orquideas,12
18021,1440,calle pascual ortiz rubio,12
18022,1440,cerrada primavera,12
18023,1440,calle san angel,12
18025,1440,calle san antonio,12
18026,1440,cerrada san diego,12
18027,1440,calle san felipe,12
18028,1440,callejon san felipe,12
18029,1440,cerrada san felipe,12
18030,1440,cerrada san lucas,12
18031,1440,cerrada san marcos,12
18032,1440,avenida san miguel,12
18033,1440,calle san pablo,12
18034,1440,calle san pedro,12
18035,1440,cerrada sauces,12
18036,1440,calle simon bolivar,12
18037,1440,estado de mexico,12
18038,1440,avenida tokio,12
18039,1440,calle tulipanes,12
18040,1440,1ra cerrada de tokio,12
18041,1440,avenida san marcos,12
18042,1440,camino a canteras,12
18043,1440,cerrada del mercado,12
18044,1440,cerrada 1ra aquiles serdan,12
18045,1440,allende ignacio gral.,12
18046,1440,jimenez cantu luis,12
18047,1440,cerrada san pedro,12
18048,1440,calle cerro del chiquihuite,12
18049,1440,cerrada barranca chica,12
18050,1440,calle primavera,12
18051,1440,calle leona vicario,12
18052,1440,cerrada san angel,12
18053,1440,calle francisco rubiales,12
18054,1440,calle del rojo,12
18055,1440,calle tepetongo,12
18056,1440,calle galeana,12
18057,1440,avenida de las palmas,12
18058,1440,calle cañada,12
18059,1440,calle malacates,12
18060,1440,1ra cerrada de ignacio zaragoza,12
18061,1440,cerrada xalapa,12
18062,1440,calle sauce,12
18063,1440,cerrada ignacio comonfort,12
18064,1440,avenida san angel,12
18065,1440,calle barranca chica,12
18066,1440,callejon maguey,12
18067,1440,calle del moral,12
18068,1440,cerrada del moral,12
18069,1440,calle mirador,12
18070,1440,calle san lucas,12
18071,1440,calle giro del mercado,12
18072,1440,calle pedro luis ogazon,12
18073,1440,cerrada cerro del chiquihuite,12
18074,1440,cerrada de las flores,12
18076,1440,2da cerrada de ignacio zaragoza,12
18077,1440,privada san felipe,12
18078,1440,calle cerro gordo,12
18079,1440,2da cerrada de atlixco,12
18080,1440,2da cerrada de aquiles serdan,12
18081,1440,cerrada san miguel,12
18082,1440,prolongacion atlacomulco,12
18083,1440,calle gardenias,12
18084,1440,calle ignacio comonfort,12
18085,1440,cerrada francisco i madero,12
18086,1440,3ra cerrada de aquiles serdan,12
18087,1440,1ra cerrada de pirules,12
18088,1443,calle adolfo ruiz cortines,12
18089,1443,calle norte 82,12
18090,1443,calle norte 88,12
18091,1443,calle norte 90,12
18092,1443,calle norte 94,12
18093,1443,calle oriente 127,12
18094,1443,calle oriente 129,12
18096,1443,calle rio de guadalupe,12
18097,1443,avenida talisman,12
18098,1443,calle antonio ruiz galindo,12
18099,1443,calle antonio ruiz galindo,12
18100,1443,avenida rio de guadalupe,12
18101,1443,calle norte 80-a,12
18102,1443,calle norte 82-a,12
18104,1443,calle norte 84,12
18105,1443,calle norte 84-a,12
18106,1443,calle norte 92,12
18107,1443,calle norte 86,12
18108,1443,avenida ing eduardo molina,12
18109,1443,cerrada brasilia,12
18110,1443,calle norte 86-a,12
18111,1443,calle oriente 133,12
18112,1443,avenida acueducto,12
18114,1446,avenida gran canal,12
18115,1446,cerrada oriente 157,12
18116,1446,calle 313,12
18117,1446,avenida san juan de aragon,12
18118,1446,calle manuel buenrostro,12
18119,1446,cerrada oriente 157-a,12
18120,1450,calle norte 94,12
18121,1450,calle baja california,12
18122,1450,oriente 171,12
18123,1450,calle granate,12
18124,1450,calle gran canal,12
18126,1450,calle diamante,12
18127,1450,calle jaspe,12
18128,1450,camino de la prosperidad,12
18129,1450,camino de la secretaria,12
18131,1450,calle norte 94-a,12
18132,1450,calle norte 92-a,12
18135,1450,calle norte 92-b,12
18137,1450,calle norte 92,12
18138,1450,calle amatista,12
18139,1450,calle agua marina,12
18140,1450,calle opalo,12
18141,1450,calle oriente 167,12
18142,1450,avenida gran canal,12
18144,1450,calle jade,12
18145,1450,calle oriente 163,12
18146,1452,calle acacitla,12
18147,1452,calle acamapixtli,12
18148,1452,calle cacamatzin,12
18149,1452,calle centeotl,12
18150,1452,calle cuatlicue,12
18151,1452,avenida huitzilopochtli,12
18152,1452,calle iztaccihuatl,12
18153,1452,calle moctezuma,12
18154,1452,avenida nezahualcoyotl,12
18155,1452,calle omecihuatl,12
18156,1452,avenida omexicutli,12
18157,1452,calle popocatepetl,12
18158,1452,calle quetzalcoatl,12
18159,1452,calle tlaloc,12
18160,1452,calle tlaxconcahuac,12
18161,1452,calle cacamac,12
18162,1452,calle ilhuicamina,12
18163,1452,calzada chalma  la villa,12
18164,1452,calle francisco i madero,12
18165,1452,calle arturo soto rangel,12
18166,1452,calle anahuac,12
18167,1452,calle xochitl,12
18168,1452,lazaro cardenas,12
18169,1452,calle acapulco,12
18170,1452,avenida emiliano zapata,12
18171,1452,avenida chiquihuite,12
18172,1452,calle jose lopez portillo,12
18173,1452,calle mariano escobedo,12
18174,1452,avenida adolfo lopez mateos,12
18175,1452,calle coatlicue,12
18176,1452,cerrada puerto mazatlan,12
18177,1452,calle john f kennedy,12
18178,1452,calle 2,12
18179,1452,calle 1,12
18180,1452,calle santa isabel tola,12
18181,1452,cerrada ilhuicamina,12
18182,1452,calle cuauhtemoc,12
18183,1452,calle luis echeverria,12
18184,1452,cerrada acapulco,12
18185,1452,calle ahuizotl,12
18186,1452,cerrada ortiz tirado,12
18187,1452,calle acatitla,12
18188,1452,calle nahuatl,12
18190,1452,calle izcoatl,12
18191,1452,calle chimalpopoca,12
18192,1452,calle emilio portes gil,12
18193,1452,calle huitzilopochtli,12
18194,1452,calle palma,12
18195,1452,avenida cuauhtemoc,12
18196,1452,calle puerto mazatlan,12
18197,1452,1ra cerrada de puerto mazatlan,12
18198,1452,avenida pastora,12
18199,1452,calle ometecuhtli,12
18200,1452,avenida cuautepec,12
18201,1452,1ra cerrada de mazatlan,12
18202,1452,calle benito juarez,12
18203,1452,calle primero de mayo,12
18205,1452,calle 4,12
18206,1452,3ra cerrada de jose lopez portillo,12
18207,1452,cerrada puerto vallarta,12
18208,1452,calle nezahualcoyotl,12
18209,1452,calle puerto acapulco,12
18210,1452,cerrada huitzilopochtli,12
18211,1452,cerrada john f kennedy,12
18212,1452,calle tlahuac,12
18213,1452,1ra cerrada de lopez portillo,12
18214,1452,calle ilhuicamina,12
18215,1452,calle tonatzin,12
18216,1456,privada popo,12
18217,1456,privada 22,12
18218,1456,calle 1,12
18219,1456,eje norte 1,12
18220,1456,privada 113,12
18221,1456,privada 158,12
18222,1456,privada 187,12
18223,1456,1ra. privada de calle 41,12
18224,1456,1ra. privada de calle 5,12
18225,1456,1ra. privada de central,12
18226,1456,1ra. cerrada de calle 2,12
18227,1456,1ra. privada de puebla,12
18228,1456,1ra. privada de rio churubusco,12
18229,1456,1ra. privada de talleres graficos,12
18230,1456,1er. andador rinconada de puebla,12
18231,1456,calle 2,12
18232,1456,privada 209,12
18233,1456,privada 21,12
18234,1456,privada 213,12
18235,1456,privada 227,12
18236,1456,privada 228,12
18237,1456,2da. privada de calle 5,12
18238,1456,2da. privada de central,12
18239,1456,2da. privada de calle 1,12
18240,1456,privada de norte 2-a,12
18241,1456,2da. privada de puebla,12
18242,1456,2da. privada de rio churubusco,12
18243,1456,2d0. andador rinconada puebla,12
18244,1456,calle 3,12
18245,1456,privada 336,12
18246,1456,3ra. privada de central,12
18247,1456,3ra. privada de puebla,12
18248,1456,3ra. cerrada rio churubusco,12
18249,1456,4ta. privada de central,12
18250,1456,4ta. cerrada rio churubusco,12
18251,1456,privada 5 de mayo,12
18252,1456,5a. cerrada rio churubusco,12
18253,1456,calle 6,12
18254,1456,6ta. privada de talleres graficos,12
18255,1456,calle 7,12
18256,1456,privada 7,12
18257,1456,calle a,12
18258,1456,privada a,12
18259,1456,privada abraham galan,12
18260,1456,calle adelita,12
18261,1456,calle aguascaliente,12
18262,1456,cerrada aguascalientes,12
18263,1456,calle aguascalientes,12
18264,1456,privada alberto galan,12
18265,1456,privada vito robles alessio,12
18266,1456,privada amalia,12
18267,1456,calle ana maria,12
18268,1456,privada ana maria,12
18269,1456,privada angela alessio robles,12
18270,1456,privada aster,12
18271,1456,calle b,12
18272,1456,privada b,12
18273,1456,privada beltran,12
18274,1456,privada benitez,12
18275,1456,privada benito juarez,12
18276,1456,privada bertha,12
18277,1456,calle blanca rosa,12
18278,1456,privada bocanegra,12
18279,1456,calle c,12
18280,1456,privada cptn. rodriguez arenas,12
18281,1456,privada carbajal y mejia,12
18282,1456,privada carlos diaz l.,12
18283,1456,retorno carlos diaz l.,12
18284,1456,privada carlos gutierrez,12
18285,1456,privada de carlos hidalgo cortez,12
18286,1456,privada carlos serdan,12
18287,1456,calle catalina,12
18288,1456,avenida central,12
18289,1456,cerrada central,12
18290,1456,calle citoplasma,12
18291,1456,calle comunal,12
18292,1456,privada comunal,12
18293,1456,calle concepcion,12
18294,1456,calle corazon,12
18295,1456,privada corona,12
18296,1456,privada cortez,12
18297,1456,privada chapultepec,12
18298,1456,privada chelo,12
18299,1456,privada de aguascalientes,12
18300,1456,privada de ajijix,12
18301,1456,privada de calle 5,12
18302,1456,privada de la calle 1,12
18303,1456,calle de la luz,12
18304,1456,privada de la luz,12
18305,1456,privada de puebla,12
18306,1456,privada rio churubusco,12
18307,1456,calle del valle,12
18308,1456,privada valle,12
18309,1456,calle diego rivera,12
18310,1456,calle elias rodriguez,12
18311,1456,calle elizabeth,12
18312,1456,privada elizarraras,12
18313,1456,privada elvira,12
18314,1456,retorno emma,12
18315,1456,calle emiliano zapata,12
18316,1456,privada emiliano zapata,12
18317,1456,calle enriqueta,12
18318,1456,privada escuela,12
18319,1456,calle eugenia,12
18320,1456,privada fernandez guerra,12
18321,1456,calle francisco villa,12
18322,1456,privada gabriel paredes,12
18323,1456,calle genaro navarro,12
18324,1456,calle gloria,12
18325,1456,privada gloria,12
18326,1456,retorno gonzalez,12
18327,1456,avenida guadalupe,12
18328,1456,privada guadalupe,12
18329,1456,cerrada guadalupe g. navarro,12
18330,1456,calle guadalupe,12
18331,1456,privada guillermo mendoza,12
18332,1456,calle gustavo,12
18333,1456,privada gustavo diaz ordaz,12
18334,1456,privada herlinda,12
18335,1456,privada hidalgo,12
18336,1456,calle huasteca,12
18337,1456,privada hugo hernandez de la peña,12
18338,1456,avenida ignacio zaragoza,12
18339,1456,calzada ignacio zaragoza,12
18340,1456,privada ing. eduardo molina,12
18341,1456,privada irma mendoza,12
18342,1456,cerrada ixtlixochitl,12
18343,1456,avenida iztacalco,12
18344,1456,calle iztacalco,12
18345,1456,privada iztacalco,12
18346,1456,privada javier ramirez,12
18347,1456,calle joaquin cisneros,12
18348,1456,privada jorge ramirez,12
18349,1456,privada juarez,12
18350,1456,calle la luz,12
18351,1456,privada lamanal,12
18352,1456,calle laurel,12
18353,1456,privada lopez,12
18354,1456,calle lopez mateos,12
18355,1456,privada los angeles,12
18356,1456,privada elizarraras,12
18357,1456,privada luz garcia,12
18358,1456,calle luz suarez,12
18359,1456,privada luz suarez,12
18360,1456,privada manuel echaniz,12
18361,1456,privada margaritas,12
18362,1456,privada maria de los angeles,12
18363,1456,privada maria del carmen,12
18364,1456,calle maria elena,12
18365,1456,privada maria teresa,12
18366,1456,privada mariano ramirez,12
18367,1456,privada maria badillo,12
18368,1456,privada adrian martin,12
18369,1456,privada medina,12
18370,1456,privada merida,12
18371,1456,avenida mexico,12
18372,1456,privada michoacan,12
18373,1456,cerrada mita,12
18374,1456,privada morelos,12
18375,1456,privada natalia cerecedo,12
18376,1456,cerrada nezahualcoyotl,12
18377,1456,avenida norte,12
18378,1456,cerrada norte,12
18379,1456,calle nucleo,12
18380,1456,privada nuevo leon,12
18381,1456,privada olvera,12
18382,1456,privada patricia,12
18383,1456,privada perla mendoza,12
18384,1456,privada romulo sanchez mireles,12
18385,1456,avenida prosperidad,12
18386,1456,calle prosperidad,12
18387,1456,privada prosperidad,12
18388,1456,avenida prosperidad,12
18389,1456,avenida puebla,12
18390,1456,calle puebla,12
18391,1456,privada reforma,12
18392,1456,privada regina,12
18393,1456,avenida rio churubusco,12
18394,1456,prolongacion rio churubusco,12
18395,1456,privada rio san juan,12
18396,1456,privada sanchez mireles romulo,12
18397,1456,privada rosa maria,12
18398,1456,privada sagrado corazon,12
18399,1456,privada san antonio,12
18400,1456,privada san fernando,12
18401,1456,privada san jose,12
18402,1456,privada san luis,12
18403,1456,calle san pablo,12
18404,1456,privada san pedro,12
18405,1456,privada san rafael,12
18406,1456,privada san ramon,12
18407,1456,privada santa ana,12
18408,1456,privada santa cruz,12
18409,1456,privada santa lucia,12
18410,1456,privada santa trinidad,12
18411,1456,calle soledad arias,12
18412,1456,privada susana reyes,12
18413,1456,avenida talleres graficos,12
18414,1456,privada taxco,12
18415,1456,calle texcoco,12
18416,1456,privada texcoco,12
18417,1456,cerrada tezozomoc,12
18418,1456,privada tlaxcala,12
18419,1456,privada tomas contreras,12
18420,1456,privada tomas roche,12
18421,1456,avenida union,12
18422,1456,calle union,12
18423,1456,privada union,12
18424,1456,calle vicente ramirez,12
18425,1456,privada vicente ramirez,12
18426,1456,calle virginia,12
18427,1456,cerrada xicotencatl,12
18428,1456,avenida xochimilco,12
18429,1456,avenida xochimilco,12
18430,1456,calle xochimilco,12
18431,1456,privada xochimilco,12
18432,1456,privada yolanda,12
18433,1456,calle profesora maria badillo,12
18434,1456,trinidad privada,12
18435,1456,maria teresa del carmen retorno,12
18436,1456,privada calle 6,12
18437,1456,calle dimas gutierrez,12
18438,1456,cerrada benito juarez,12
18439,1456,cerrada de guadalupe,12
18440,1456,calle 1,12
18441,1456,calle carmen serdan,12
18442,1456,calle oriente 233,12
18443,1456,privada soledad arias,12
18444,1456,cerrada san antonio,12
18445,1456,privada ignacio zaragoza,12
18446,1456,calle pantitlan,12
18447,1456,retorno adelita,12
18448,1456,calzada ignacio zaragoza,12
18449,1456,privada guadalupe m. victoria,12
18450,1456,privada de calle 2,12
18451,1456,calle manuel echaniz,12
18452,1456,avenida sur 8,12
18453,1456,retorno mariano martinez,12
18454,1456,1ra. cerrada de rio churubusco,12
18455,1456,calle 4,12
18456,1456,privada zaragoza,12
18457,1456,calle 5,12
18458,1456,privada catalina,12
18459,1456,2da. cerrada rio churubusco,12
18460,1456,privada san pablo,12
18461,1463,calle 1557,12
18462,1463,calle 1501,12
18463,1463,calle 1503,12
18464,1463,calle 1505,12
18465,1463,calle 1507,12
18466,1463,calle 1509,12
18467,1463,calle 1511,12
18468,1463,calle 1513,12
18469,1463,calle 1515,12
18470,1463,calle 1517,12
18471,1463,calle 1519,12
18472,1463,calle 1521,12
18473,1463,calle 1523,12
18474,1463,calle 1525,12
18475,1463,calle 1527,12
18476,1463,calle 1529,12
18477,1463,calle 1531,12
18478,1463,calle 1533,12
18479,1463,calle 1535,12
18480,1463,calle 1537,12
18481,1463,calle 1539,12
18482,1463,calle 1541,12
18483,1463,calle 1543,12
18484,1463,calle 1545,12
18485,1463,calle 1547,12
18486,1463,calle 1549,12
18487,1463,calle 1551,12
18488,1463,calle 1553,12
18489,1463,calle 1555,12
18490,1463,calle 1559,12
18491,1463,calle 1561,12
18492,1463,avenida 412,12
18493,1463,avenida 412-a,12
18494,1463,avenida 414,12
18495,1463,avenida 414-a,12
18496,1463,avenida 416-a,12
18498,1463,calle 499,12
18499,1463,avenida 608,12
18500,1463,estado de mexico,12
18501,1463,privada canal de guadalupe,12
18502,1463,avenida 499,12
18503,1463,avenida 485,12
18504,1463,avenida francisco morazan,12
18507,1463,calle san juan,12
18508,1463,calle 1567,12
18509,1465,calle azucena,12
18510,1465,calle lindavista,12
18511,1465,calle buenavista,12
18512,1465,calle cañada,12
18513,1465,calle huascaran,12
18514,1465,avenida las torres,12
18515,1465,calle lindavista,12
18516,1465,calle loma bonita,12
18517,1465,calle lomas,12
18518,1465,calle mirador,12
18519,1465,calle plan sagitario,12
18520,1465,calle vista alegre,12
18521,1465,calle vista hermosa,12
18522,1465,avenida albergue chalchuapan,12
18523,1465,calle calandrias,12
18524,1465,avenida brecha al cerro del chiquihuite,12
18525,1465,calle brecha al cerro del chiquihuite,12
18526,1465,calle club alpino sherpas,12
18527,1465,calle loma de la luna,12
18528,1465,calle loma del sol,12
18529,1465,calle oriente 185,12
18530,1465,avenida la brecha,12
18531,1465,calle norte 72-a,12
18532,1465,calle norte 72-b,12
18533,1465,calle loma estrella,12
18534,1465,calle felipe berriozabal,12
18535,1465,calle hedron,12
18536,1465,rinconada de primavera,12
18537,1465,avenida huasca,12
18538,1465,calle las bajadas,12
18539,1465,calle los cocos,12
18540,1466,calle tres anegas,12
18541,1466,cerrada tres anegas,12
18543,1466,avenida central,12
18544,1466,calle diana,12
18546,1466,calle jupiter,12
18547,1466,eje central lazaro cardenas,12
18548,1466,calle maria luisa stampa ortigoza,12
18549,1466,calle manzana,12
18550,1466,calle margarita maza de juarez,12
18551,1466,calle mercurio,12
18552,1466,calle neptuno,12
18553,1466,calle norte 31-a,12
18554,1466,calle norte 35,12
18555,1466,calle poniente 140,12
18556,1466,calle poniente 146,12
18557,1466,calle poniente 148,12
18558,1466,calle poniente 152,12
18559,1466,calle santana norte,12
18560,1466,calle saturno,12
18561,1466,calle urano,12
18562,1466,calzada vallejo,12
18563,1466,calle venus,12
18564,1466,calle wilfrido massieu,12
18565,1466,calle juan de dios batiz,12
18566,1466,calle punto fijo,12
18567,1467,calle solidaridad,12
18568,1467,calle 15 de diciembre,12
18569,1467,calle antiguo canal,12
18570,1467,cerrada capacitacion,12
18571,1467,calle computacion,12
18572,1467,calle desarrollo profesional,12
18573,1467,cerrada electronica,12
18574,1467,calle estudios economicos,12
18576,1467,cerrada geologia,12
18577,1467,calle intendencia,12
18578,1467,cerrada investigacion basica de procesos,12
18579,1467,calle promocion industrial,12
18580,1467,calle proyectos de plantas industriales,12
18581,1467,calle proyectos de explotacion,12
18582,1467,calle proyectos de plantas industriales,12
18584,1467,calle servicios administrativos,12
18585,1467,calle servicios tecnicos,12
18586,1467,calle talleres,12
18587,1467,cerrada tecnica de materiales,12
18588,1467,calle tecnologia de exploracion,12
18590,1467,calle transformacion industrial,12
18591,1467,calle tuberias,12
18592,1467,calle vigilancia,12
18593,1467,calle desarrollo profesional,12
18594,1467,calle electronica,12
18595,1467,calle antiguo canal geologia,12
18596,1467,calle tecnologia,12
18597,1467,calle electronica,12
18599,1467,avenida luis espinoza,12
18600,1468,calle primero de mayo,12
18601,1468,calle 5 de mayo,12
18602,1468,avenida canal del desfogue,12
18603,1468,calle ejido,12
18604,1468,avenida ferrocarril hidalgo,12
18605,1468,calle fray bartolome de las casas,12
18606,1468,calle fray diego de altamirano,12
18607,1468,calle fray juan de padilla,12
18608,1468,calle fray pedro de gante,12
18609,1468,calle fray toribio de benavente,12
18610,1468,avenida ing eduardo molina,12
18611,1468,calle norte 72-c,12
18612,1468,calle norte 74-b,12
18613,1468,calle norte 74-c,12
18614,1468,calle oriente 183,12
18616,1468,calle rosas de oriente,12
18617,1468,fray pedro de cordoba,12
18618,1468,calle norte 70 a,12
18619,1468,calle canal del desfogue,12
18620,1468,calle norte 74,12
18621,1468,calle norte 74-a,12
18622,1468,avenida 5 de mayo,12
18623,1468,avenida desfogue,12
18624,1468,calle mocorito,12
18625,1468,calle diego de altamirano,12
18626,1470,calle barranca de pilares,12
18627,1470,calle del parque,12
18628,1470,avenida felipe leon,12
18629,1470,avenida anillo periferico,12
18630,1470,cerrada francisco i madero,12
18631,1470,cerrada calyecac,12
18632,1470,calle las flores,12
18633,1470,jardin tlacopac,12
18634,1470,calle jose de teresa,12
18635,1470,calle jardin,12
18636,1470,calle aralia,12
18637,1470,calle francisco moreno,12
18638,1470,calle jazmin,12
18639,1470,cerrada jardin,12
18640,1470,calle tlacopac,12
18641,1470,calle romulo o farril,12
18642,1470,avenida revolucion,12
18643,1470,calle hidalgo,12
18644,1470,avenida las flores,12
18645,1470,callejon corregidora,12
18646,1470,calle juarez,12
18647,1470,cerrada de cortes,12
18648,1471,avenida congreso de la union,12
18649,1471,calle norte 54-a,12
18650,1471,calle norte 58,12
18651,1471,calle norte 60,12
18652,1471,calle norte 62,12
18654,1471,calle oriente 97,12
18655,1471,calle norte 56,12
18656,1471,calle norte 66-a,12
18657,1471,calle norte 62-a,12
18658,1471,calle norte 64-a,12
18659,1471,calle norte 56-a,12
18660,1471,avenida angel albino corzo,12
18661,1471,calle norte 70-a,12
18663,1471,calle norte 60-a,12
18664,1471,calle norte 58-b,12
18666,1471,calle norte 54,12
18667,1471,calle norte 64,12
18668,1471,calle norte 58-a,12
18669,1471,calle oriente 103,12
18670,1471,calle norte 54-b,12
18671,1471,calle oriente 107,12
18672,1471,calle oriente 95,12
18673,1472,avenida congreso de la union,12
18674,1472,calle norte 54-a,12
18675,1472,calle norte 58,12
18676,1472,calle norte 60,12
18677,1472,calle norte 62,12
18679,1472,calle oriente 97,12
18680,1472,calle norte 56,12
18681,1472,calle norte 66-a,12
18682,1472,calle norte 62-a,12
18683,1472,calle norte 64-a,12
18684,1472,calle norte 56-a,12
18685,1472,avenida angel albino corzo,12
18686,1472,calle norte 70-a,12
18688,1472,calle norte 60-a,12
18689,1472,calle norte 58-b,12
18691,1472,calle norte 54,12
18692,1472,calle norte 64,12
18693,1472,calle norte 58-a,12
18694,1472,calle oriente 103,12
18695,1472,calle norte 54-b,12
18696,1472,calle oriente 107,12
18697,1472,calle oriente 95,12
18698,1476,1ra. cerrada de calle 599,12
18699,1476,1ra. cerrada de calle 601,12
18700,1476,1ra. cerrada de calle  603,12
18701,1476,1ra. cerrada de calle 605,12
18702,1476,1ra. cerrada de calle 607,12
18703,1476,1ra. cerrada de calle 609,12
18704,1476,1ra. cerrada de calle 611,12
18705,1476,1ra. cerrada de calle 58,12
18706,1476,1ra. cerrada de calle 593,12
18707,1476,1ra. cerrada de calle 597,12
18708,1476,1a. cerrada de calle 571,12
18709,1476,2da. cerrada de calle 599,12
18710,1476,2da. cerrada de calle 601,12
18711,1476,2da. cerrada de calle 603,12
18712,1476,2da. cerrada de calle 605,12
18713,1476,2da.cerrada de calle 609,12
18714,1476,2a. cerrada de calle 611,12
18715,1476,2da. cerrada de calle 589,12
18716,1476,2da. cerrada de calle 593,12
18717,1476,2da. cerrada de calle 597,12
18718,1476,3ra. cerrada de calle 601,12
18719,1476,3a. cerrada de calle 609,12
18720,1476,3ra. cerrada de calle 593,12
18721,1476,calle 571,12
18722,1476,calle 573,12
18723,1476,calle 575,12
18724,1476,calle 577,12
18725,1476,calle 579,12
18726,1476,calle 581,12
18727,1476,calle 583,12
18728,1476,calle 585,12
18729,1476,calle 587,12
18730,1476,calle 589,12
18731,1476,calle 591,12
18732,1476,calle 593,12
18733,1476,calle 595,12
18734,1476,calle 597,12
18735,1476,calle 599,12
18736,1476,calle 601,12
18737,1476,avenida 602,12
18738,1476,calle 603,12
18739,1476,avenida 604,12
18740,1476,calle 605,12
18741,1476,avenida 606,12
18742,1476,calle 607,12
18743,1476,avenida 608,12
18744,1476,calle 609,12
18745,1476,calle 611,12
18746,1476,avenida 613,12
18747,1476,calle 613,12
18748,1476,1a. cerrada de calle 613,12
18749,1476,1ra. cerrada de calle 591,12
18750,1476,1a. cerrada de calle 589,12
18751,1476,1ra. cerrada de calle 587,12
18752,1476,1a. cerrada de la calle 583,12
18753,1476,1a. cerrada de calle 579,12
18754,1476,avenida 495,12
18755,1476,jimenez abel calle,12
18756,1476,1ra. cerrada de avenida 581,12
18757,1476,calle 605,12
18758,1476,avenida 599,12
18759,1476,avenida 581,12
18760,1476,avenida 609,12
18761,1476,avenida 603,12
18762,1476,avenida 601,12
18763,1476,avenida 587,12
18764,1476,avenida 575,12
18765,1476,avenida 583,12
18766,1476,avenida 591,12
18767,1476,avenida 611,12
18768,1476,avenida 595,12
18769,1476,avenida 571,12
18770,1476,avenida 585,12
18771,1476,avenida 593,12
18772,1476,calle 621,12
18773,1476,avenida 589,12
18774,1476,avenida 607,12
18775,1476,3a. cerrada de calle 547,12
18776,1476,avenida 531,12
18777,1476,cerrada de avenida 5,12
18778,1476,calle 506,12
18779,1476,avenida 597,12
18780,1476,1ra. cerrada de calle 577,12
18781,1476,andador no especifica,12
18782,1476,andador 447,12
18783,1476,1ra. cerrada de avenida 607,12
18784,1476,avenida gil,12
18785,1476,avenida 579,12
18786,1476,avenida 412,12
18787,1476,avenida 577,12
18788,1476,1ra. cerrada de avenida 571,12
18789,1485,calle azalea,12
18790,1485,calle berro,12
18791,1485,avenida cancun,12
18792,1485,avenida cerro del cubilete,12
18793,1485,calle galvia,12
18794,1485,calle gazania,12
18795,1485,calle helecho,12
18797,1485,calle lirio,12
18798,1485,calle malva,12
18799,1485,calle musgo,12
18800,1485,calle piracanto,12
18803,1485,calle vinca,12
18804,1485,avenida volcan popocatepetl,12
18805,1485,calle morelia,12
18806,1485,retorno de cerro cardo,12
18807,1485,avenida volcan iztaccihuatl,12
18808,1485,calle cotija,12
18809,1485,calle volcan chacagua,12
18810,1485,calle volcan barajas,12
18811,1485,calle volcan malacatepec,12
18812,1485,calle trebol,12
18813,1485,calle volcan viborillas,12
18816,1485,calle pradera,12
18817,1485,calle volcan huitzuco,12
18818,1485,calle volcan tres virgenes,12
18819,1485,calle volcan pinacate,12
18820,1485,calle cardo,12
18822,1485,calle huitzuco,12
18823,1485,calle volcan pochutla,12
18825,1489,calle norte 46-a,12
18826,1489,calle norte 50,12
18827,1489,calle norte 58,12
18828,1489,calle norte 60-a,12
18829,1489,calle oriente 85,12
18830,1489,calle oriente 87,12
18831,1489,calle oriente 91,12
18833,1489,calle oriente 95,12
18835,1489,calle bordo,12
18836,1489,avenida canal de miramontes,12
18837,1489,calle canarios,12
18838,1489,calle cañada,12
18839,1489,calle norte 52,12
